Month,max temp,temp,min temp,max dew,dew,min dew,max humidity,humidity,min humidity,max wind speed,wind speed,min wind speed,max pressure,pressure,min pressure,Unnamed: 16
1.0,19.0,15.8,11.0,9.0,4.0,1.0,88.0,46.8,37.0,39.0,19.3,6.0,999.7,996.2,994.7,
2.0,16.0,13.1,11.0,10.0,8.7,7.0,94.0,,59.0,26.0,11.7,0.0,1004.6,1002.5,999.7,
3.0,16.0,12.7,10.0,10.0,8.7,7.0,94.0,77.8,59.0,15.0,7.3,2.0,1006.6,1005.3,1004.6,
4.0,16.0,12.0,7.0,10.0,8.0,6.0,94.0,77.7,55.0,31.0,11.9,0.0,1005.6,1004.4,1002.6,
5.0,17.0,,9.0,11.0,8.8,5.0,100.0,78.9,52.0,13.0,6.5,0.0,1010.5,1008.4,1005.6,
6.0,16.0,,9.0,10.0,7.5,5.0,94.0,77.4,62.0,26.0,8.8,0.0,1007.6,1004.9,1003.6,
7.0,18.0,13.0,7.0,10.0,8.0,7.0,100.0,,49.0,19.0,7.7,0.0,1004.6,1002.9,1000.6,
8.0,23.0,16.8,13.0,10.0,5.1,1.0,77.0,47.8,25.0,33.0,11.3,2.0,999.7,,993.7,
9.0,19.0,16.2,14.0,10.0,9.1,8.0,72.0,62.9,55.0,41.0,30.6,20.0,1002.6,999.7,994.7,
10.0,17.0,,11.0,10.0,8.7,6.0,94.0,,48.0,46.0,24.1,7.0,1002.6,1001.0,998.7,
11.0,20.0,15.5,11.0,9.0,6.5,3.0,82.0,57.1,35.0,39.0,17.1,4.0,1001.6,998.4,994.7,
12.0,12.0,4.4,0.0,10.0,1.9,-3.0,94.0,83.8,70.0,48.0,17.0,2.0,1011.5,1004.3,994.7,
13.0,3.0,0.8,-1.0,-2.0,-4.2,-6.0,87.0,70.1,56.0,37.0,21.6,6.0,1016.5,1014.5,1012.5,
14.0,1.0,-0.3,-1.0,1.0,-0.5,-3.0,100.0,98.5,86.0,35.0,27.3,20.0,1014.5,1010.7,1008.6,
15.0,2.0,0.6,0.0,1.0,-0.5,-3.0,100.0,,70.0,37.0,27.5,19.0,1012.5,1011.5,1010.5,
16.0,2.0,-0.2,-2.0,0.0,-2.6,-7.0,100.0,,60.0,43.0,29.8,15.0,1011.5,1010.0,1008.6,
17.0,3.0,0.0,-2.0,0.0,-1.5,-5.0,100.0,,69.0,28.0,13.3,2.0,1010.5,1008.7,1007.6,
18.0,4.0,2.7,-2.0,3.0,0.0,-2.0,100.0,,65.0,24.0,12.6,4.0,1011.5,1007.8,1006.6,
19.0,4.0,2.8,1.0,2.0,-0.5,-3.0,100.0,79.8,65.0,28.0,13.7,4.0,1018.5,1016.4,1011.5,
20.0,7.0,2.1,-2.0,-2.0,-3.0,-4.0,93.0,70.9,49.0,19.0,9.8,0.0,1018.5,1017.0,1015.5,
21.0,10.0,4.0,-1.0,1.0,-1.1,-3.0,87.0,71.3,46.0,24.0,13.5,7.0,1019.4,1018.7,1017.5,
22.0,12.0,4.8,-1.0,3.0,0.3,-2.0,100.0,76.0,43.0,19.0,9.0,2.0,1020.4,1019.1,1018.5,
23.0,13.0,,1.0,7.0,2.3,-1.0,93.0,74.5,47.0,11.0,7.5,0.0,1019.4,1018.8,1018.5,
24.0,8.0,5.9,2.0,6.0,4.0,1.0,100.0,87.6,76.0,19.0,13.5,4.0,1022.4,,1018.5,
25.0,11.0,,5.0,6.0,4.8,3.0,100.0,,62.0,26.0,17.5,11.0,1022.4,1021.4,1020.4,
26.0,16.0,7.9,2.0,6.0,4.0,2.0,100.0,77.8,48.0,22.0,14.0,7.0,1020.4,1016.3,1011.5,
27.0,13.0,7.6,2.0,7.0,4.1,1.0,93.0,79.6,62.0,17.0,8.8,0.0,1011.5,,1006.6,
28.0,10.0,7.5,5.0,7.0,3.6,0.0,93.0,77.3,54.0,35.0,21.4,2.0,1017.5,1014.5,1008.6,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1.0,11.0,5.8,0.0,4.0,1.0,-4.0,100.0,74.7,37.0,24.0,10.1,0.0,1016.5,,1013.5,
2.0,10.0,5.7,3.0,4.0,3.3,1.0,100.0,84.9,66.0,30.0,19.1,7.0,1017.5,1017.0,1016.5,
3.0,10.0,5.3,0.0,5.0,2.3,-1.0,100.0,81.9,62.0,20.0,12.2,4.0,1018.5,1017.1,1015.5,
4.0,10.0,5.8,1.0,4.0,1.0,-2.0,93.0,73.8,43.0,13.0,9.0,4.0,1017.5,1012.4,1007.6,
5.0,17.0,10.2,4.0,3.0,0.4,-2.0,93.0,,27.0,31.0,10.7,0.0,1007.6,1005.8,1004.6,
6.0,15.0,,5.0,9.0,4.7,3.0,93.0,69.0,51.0,37.0,21.7,4.0,1014.5,1009.2,1005.6,
7.0,7.0,5.0,2.0,4.0,1.7,-1.0,100.0,80.2,61.0,30.0,23.1,9.0,1015.5,,1010.5,
8.0,9.0,4.8,-1.0,2.0,-0.7,-5.0,93.0,,37.0,19.0,7.8,0.0,1010.5,1007.0,1004.6,
9.0,14.0,7.9,3.0,5.0,2.0,0.0,93.0,68.5,41.0,30.0,13.0,0.0,1007.6,1006.2,1005.6,
10.0,15.0,8.6,4.0,7.0,5.0,3.0,93.0,,51.0,28.0,19.2,7.0,1006.6,1001.4,997.7,
11.0,8.0,,4.0,7.0,3.3,-3.0,100.0,82.8,61.0,39.0,26.8,13.0,1010.5,1002.2,997.7,
12.0,9.0,5.9,3.0,1.0,-0.9,-4.0,81.0,62.0,53.0,17.0,8.6,0.0,1011.5,1009.6,1007.6,
13.0,14.0,8.2,2.0,4.0,1.6,-1.0,93.0,65.7,41.0,17.0,6.5,0.0,1007.6,1006.0,1004.6,
14.0,17.0,11.2,5.0,6.0,3.6,2.0,87.0,62.1,37.0,17.0,6.8,0.0,1005.6,1002.3,998.7,
15.0,19.0,13.4,7.0,9.0,5.8,3.0,82.0,61.6,40.0,31.0,8.3,0.0,998.7,992.6,986.8,
16.0,13.0,9.8,7.0,9.0,5.3,3.0,94.0,73.6,54.0,48.0,23.6,4.0,990.8,988.6,985.8,
17.0,10.0,7.1,5.0,5.0,4.3,3.0,93.0,82.5,66.0,31.0,17.6,9.0,995.7,991.7,989.8,
18.0,9.0,6.9,5.0,5.0,3.6,2.0,93.0,80.3,66.0,22.0,12.7,4.0,1002.6,999.6,995.7,
19.0,11.0,7.3,4.0,7.0,3.7,-1.0,100.0,80.1,47.0,20.0,9.7,0.0,1005.6,1002.8,1001.6,
20.0,11.0,7.3,5.0,7.0,5.3,4.0,100.0,87.7,67.0,28.0,17.7,11.0,1006.6,1005.8,1004.6,
21.0,7.0,6.2,6.0,6.0,5.3,4.0,100.0,93.8,87.0,31.0,24.1,4.0,1004.6,1001.4,995.7,
22.0,16.0,9.0,6.0,10.0,6.9,5.0,100.0,86.9,63.0,33.0,15.7,4.0,994.7,989.6,984.8,
23.0,8.0,5.9,4.0,6.0,4.1,-1.0,100.0,88.8,70.0,39.0,27.0,6.0,997.7,995.8,993.7,
24.0,6.0,3.6,1.0,2.0,-0.3,-3.0,100.0,76.5,61.0,30.0,19.0,2.0,1002.6,999.1,996.7,
25.0,6.0,3.5,1.0,1.0,-1.3,-4.0,100.0,72.3,49.0,20.0,12.3,2.0,1009.5,1005.9,1002.6,
26.0,8.0,,2.0,1.0,-0.2,-3.0,93.0,67.2,46.0,26.0,12.8,2.0,1014.5,,1009.5,
27.0,13.0,8.8,6.0,4.0,1.4,-2.0,81.0,,36.0,17.0,10.0,0.0,1017.5,1016.0,1014.5,
28.0,15.0,9.9,4.0,4.0,1.8,0.0,81.0,59.1,36.0,22.0,9.4,0.0,1017.5,1016.5,1015.5,
29.0,13.0,,7.0,7.0,2.8,-3.0,87.0,64.6,38.0,24.0,13.8,0.0,1019.4,1017.5,1016.5,
30.0,8.0,,4.0,6.0,3.1,-2.0,93.0,83.3,53.0,30.0,11.4,0.0,1016.5,1013.5,1011.5,
31.0,10.0,6.9,5.0,7.0,4.6,2.0,100.0,85.5,71.0,37.0,26.1,17.0,1011.5,1010.3,1008.6,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1.0,9.0,6.7,4.0,4.0,3.1,2.0,87.0,,66.0,30.0,19.0,9.0,1008.6,1006.2,1005.6,
2.0,14.0,9.5,5.0,6.0,4.5,3.0,93.0,72.3,51.0,22.0,11.7,0.0,1005.6,1003.3,1000.6,
3.0,20.0,,11.0,10.0,7.0,5.0,76.0,59.1,45.0,37.0,19.7,0.0,1002.6,1001.5,1000.6,
4.0,16.0,12.4,8.0,10.0,8.3,7.0,100.0,77.5,59.0,33.0,20.8,2.0,1002.6,1000.6,997.7,
5.0,8.0,7.7,7.0,8.0,6.5,5.0,100.0,,81.0,31.0,16.0,6.0,1004.6,1002.0,997.7,
6.0,22.0,13.5,7.0,14.0,9.6,7.0,100.0,79.5,46.0,19.0,7.5,2.0,1001.6,995.2,987.8,
7.0,20.0,15.6,9.0,12.0,9.5,6.0,88.0,,45.0,39.0,28.8,15.0,1000.6,994.7,990.8,
8.0,9.0,6.1,4.0,6.0,4.7,2.0,100.0,90.6,82.0,37.0,28.2,22.0,1011.5,,1000.6,
9.0,10.0,5.6,3.0,5.0,1.4,-1.0,93.0,76.2,50.0,37.0,17.3,4.0,1015.5,1014.0,1011.5,
10.0,12.0,,0.0,2.0,0.3,-2.0,93.0,,43.0,28.0,15.3,6.0,1015.5,1014.1,1012.5,
11.0,13.0,6.9,1.0,3.0,0.7,-4.0,93.0,68.1,36.0,28.0,12.1,4.0,1014.5,,1012.5,
12.0,14.0,9.9,8.0,4.0,2.6,-2.0,76.0,61.9,36.0,19.0,9.6,2.0,1013.5,1011.4,1009.5,
13.0,19.0,13.2,6.0,7.0,3.0,2.0,81.0,52.6,32.0,15.0,6.3,0.0,1009.5,,1004.6,
14.0,21.0,15.5,11.0,9.0,7.5,6.0,82.0,,40.0,35.0,16.4,2.0,1004.6,1002.6,1000.6,
15.0,18.0,11.6,9.0,9.0,7.4,6.0,93.0,76.2,56.0,31.0,22.5,13.0,1005.6,1004.7,1003.6,
16.0,15.0,10.4,8.0,8.0,6.3,4.0,93.0,76.6,58.0,28.0,19.8,15.0,1008.6,1006.8,1005.6,
17.0,16.0,10.9,9.0,8.0,6.7,4.0,93.0,76.8,52.0,37.0,26.8,17.0,1007.6,1004.3,1001.6,
18.0,15.0,11.1,9.0,11.0,9.3,8.0,100.0,89.5,77.0,22.0,14.6,4.0,1004.6,1002.2,1000.6,
19.0,15.0,,9.0,13.0,9.8,9.0,100.0,92.4,72.0,37.0,19.0,6.0,1004.6,,997.7,
20.0,16.0,12.8,10.0,10.0,8.3,7.0,88.0,74.9,63.0,28.0,16.2,0.0,1003.6,1000.6,997.7,
21.0,19.0,,7.0,9.0,6.9,4.0,93.0,68.2,42.0,22.0,10.2,2.0,1008.6,1006.4,1004.6,
22.0,19.0,14.1,8.0,9.0,7.2,3.0,93.0,65.8,35.0,20.0,9.0,2.0,1011.5,1010.2,1008.6,
23.0,21.0,16.3,11.0,12.0,7.7,5.0,88.0,58.9,37.0,24.0,10.7,2.0,1009.5,1008.2,1007.6,
24.0,19.0,13.8,11.0,12.0,10.6,9.0,94.0,82.1,52.0,30.0,17.8,2.0,1009.5,1008.3,1007.6,
25.0,12.0,9.9,8.0,9.0,8.3,7.0,100.0,89.8,77.0,37.0,26.4,20.0,1007.6,1004.8,1003.6,
26.0,17.0,12.0,8.0,8.0,5.8,4.0,100.0,68.0,42.0,26.0,16.4,6.0,1006.6,1005.5,1003.6,
27.0,21.0,14.3,6.0,9.0,4.7,0.0,87.0,56.7,25.0,15.0,7.9,4.0,1005.6,,999.7,
28.0,25.0,16.2,8.0,12.0,9.0,4.0,94.0,65.1,26.0,26.0,13.9,0.0,1001.6,1001.2,999.7,
29.0,23.0,15.0,10.0,13.0,10.8,10.0,100.0,78.1,50.0,30.0,19.5,9.0,1004.6,1002.6,1000.6,
30.0,25.0,18.2,10.0,13.0,11.2,9.0,94.0,66.2,44.0,26.0,12.8,2.0,1005.6,1004.3,1002.6,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1.0,29.0,22.7,14.0,14.0,11.7,10.0,82.0,52.0,30.0,20.0,8.2,2.0,1004.6,1003.1,1001.6,
2.0,31.0,24.5,20.0,14.0,12.4,10.0,68.0,48.4,29.0,35.0,11.7,2.0,1002.6,999.5,997.7,
3.0,27.0,22.9,18.0,14.0,11.9,9.0,73.0,50.8,34.0,30.0,15.0,4.0,1003.6,,997.7,
4.0,23.0,18.3,13.0,15.0,12.6,9.0,88.0,70.2,47.0,31.0,19.3,6.0,1005.6,1004.2,1003.6,
5.0,25.0,18.3,12.0,13.0,10.8,9.0,94.0,64.5,38.0,24.0,15.3,6.0,1002.6,1000.1,997.7,
6.0,23.0,18.5,14.0,14.0,12.4,11.0,88.0,69.2,47.0,20.0,10.3,0.0,1004.6,1000.9,997.7,
7.0,29.0,21.9,13.0,14.0,11.6,8.0,88.0,55.4,28.0,20.0,9.4,2.0,1004.6,1002.4,999.7,
8.0,23.0,18.0,13.0,15.0,12.8,11.0,100.0,72.9,50.0,31.0,17.2,0.0,1007.6,1002.2,998.7,
9.0,19.0,13.8,10.0,12.0,7.9,3.0,94.0,70.6,42.0,33.0,24.0,15.0,1014.5,1012.2,1008.6,
10.0,19.0,,8.0,7.0,5.7,2.0,87.0,64.3,34.0,39.0,26.5,13.0,1013.5,1010.8,1008.6,
11.0,19.0,13.3,7.0,8.0,5.7,2.0,93.0,63.5,34.0,39.0,24.2,11.0,1008.6,1005.9,1003.6,
12.0,22.0,15.0,9.0,10.0,6.7,4.0,82.0,59.6,40.0,26.0,18.2,9.0,1002.6,999.3,996.7,
13.0,25.0,18.4,10.0,10.0,5.8,2.0,76.0,46.3,28.0,20.0,10.5,2.0,997.7,996.5,995.7,
14.0,27.0,21.4,16.0,14.0,9.8,2.0,73.0,49.1,32.0,28.0,11.4,2.0,1002.6,999.7,997.7,
15.0,27.0,21.1,16.0,13.0,10.6,8.0,77.0,53.1,36.0,22.0,9.9,0.0,1002.6,,997.7,
16.0,23.0,19.3,15.0,15.0,13.2,10.0,94.0,68.8,50.0,26.0,12.7,4.0,997.7,996.5,994.7,
17.0,24.0,19.4,15.0,15.0,13.1,11.0,94.0,69.3,47.0,26.0,13.3,0.0,998.7,997.5,996.7,
18.0,24.0,19.4,15.0,14.0,13.3,12.0,94.0,69.2,47.0,37.0,13.0,0.0,1001.6,998.0,995.7,
19.0,28.0,20.9,14.0,13.0,9.3,1.0,94.0,53.7,18.0,19.0,8.8,0.0,1003.6,1001.1,997.7,
20.0,27.0,21.4,16.0,15.0,11.7,8.0,77.0,54.8,39.0,41.0,19.9,4.0,998.7,995.3,993.7,
21.0,18.0,,14.0,14.0,12.9,12.0,100.0,86.8,72.0,44.0,28.5,15.0,1004.6,998.6,994.7,
22.0,20.0,15.8,13.0,14.0,12.1,11.0,94.0,79.1,64.0,22.0,12.3,4.0,1008.6,1006.7,1004.6,
23.0,25.0,18.9,12.0,13.0,10.8,8.0,94.0,62.5,36.0,15.0,6.9,0.0,1007.6,1007.0,1006.6,
24.0,27.0,20.6,14.0,16.0,13.3,11.0,94.0,,41.0,24.0,11.7,0.0,1010.5,1008.1,1006.6,
25.0,25.0,,15.0,16.0,13.2,11.0,94.0,68.4,47.0,33.0,21.5,7.0,1010.5,1008.1,1004.6,
26.0,25.0,18.6,14.0,17.0,13.9,11.0,94.0,75.1,53.0,37.0,25.9,7.0,1004.6,,1001.6,
27.0,22.0,17.9,15.0,16.0,14.5,13.0,94.0,81.0,64.0,35.0,23.7,17.0,1001.6,999.9,998.7,
28.0,22.0,18.5,15.0,16.0,14.6,13.0,100.0,78.9,64.0,28.0,15.2,2.0,999.7,998.0,996.7,
29.0,20.0,17.7,16.0,16.0,14.5,13.0,100.0,81.8,64.0,28.0,12.5,2.0,1004.6,1002.0,999.7,
30.0,25.0,,14.0,16.0,14.4,13.0,94.0,73.0,54.0,30.0,14.6,0.0,1003.6,1002.5,1000.6,
31.0,19.0,17.3,16.0,18.0,15.6,14.0,100.0,,77.0,22.0,17.0,9.0,1001.6,999.4,997.7,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1.0,19.0,16.1,14.0,14.0,12.7,9.0,100.0,81.2,56.0,22.0,12.6,4.0,1000.6,,995.7,
2.0,16.0,14.3,12.0,12.0,11.1,10.0,94.0,81.4,72.0,22.0,9.9,0.0,1008.6,1005.0,1000.6,
3.0,18.0,15.0,12.0,14.0,12.0,11.0,94.0,82.8,68.0,22.0,9.8,2.0,1010.5,1008.5,1007.6,
4.0,23.0,17.0,13.0,15.0,12.1,6.0,94.0,75.2,35.0,17.0,9.9,2.0,1011.5,1010.3,1009.5,
5.0,23.0,17.6,11.0,13.0,10.8,9.0,94.0,,41.0,19.0,9.9,2.0,1010.5,1009.0,1007.6,
6.0,25.0,,13.0,14.0,10.5,6.0,94.0,58.1,29.0,17.0,7.8,2.0,1007.6,1005.6,1003.6,
7.0,28.0,21.6,15.0,18.0,12.4,9.0,82.0,57.2,36.0,22.0,11.1,0.0,1005.6,1004.3,1003.6,
8.0,25.0,20.4,18.0,17.0,14.5,12.0,94.0,70.0,44.0,24.0,14.1,4.0,1003.6,1002.8,1001.6,
9.0,26.0,20.5,14.0,16.0,14.1,13.0,94.0,,47.0,26.0,16.5,7.0,1001.6,,999.7,
10.0,26.0,,15.0,18.0,16.2,14.0,100.0,75.6,54.0,30.0,17.3,7.0,1000.6,999.4,998.7,
11.0,26.0,21.7,18.0,19.0,16.4,13.0,100.0,,44.0,30.0,17.6,11.0,1001.6,1000.8,999.7,
12.0,27.0,21.8,16.0,18.0,16.5,15.0,94.0,73.3,51.0,26.0,16.4,6.0,1002.6,1001.8,1000.6,
13.0,26.0,21.6,16.0,17.0,15.4,13.0,94.0,69.9,44.0,28.0,12.5,4.0,1002.6,1000.4,997.7,
14.0,19.0,17.2,15.0,17.0,15.3,13.0,100.0,88.4,82.0,24.0,14.4,2.0,1000.6,,998.7,
15.0,21.0,17.4,14.0,14.0,13.0,10.0,94.0,76.3,49.0,24.0,11.8,4.0,1001.6,1000.3,998.7,
16.0,20.0,16.7,15.0,17.0,15.3,12.0,100.0,91.5,72.0,30.0,19.2,7.0,1002.6,998.2,996.7,
17.0,24.0,,16.0,18.0,16.6,15.0,100.0,83.4,65.0,20.0,9.7,2.0,1005.6,1004.5,1002.6,
18.0,26.0,,17.0,19.0,17.4,16.0,94.0,,57.0,24.0,11.7,2.0,1004.6,1002.8,1001.6,
19.0,24.0,20.6,19.0,19.0,18.3,17.0,100.0,,69.0,17.0,10.4,6.0,1001.6,1000.2,999.7,
20.0,27.0,21.0,17.0,20.0,18.1,16.0,100.0,,58.0,26.0,14.3,2.0,999.7,999.4,998.7,
21.0,26.0,21.7,19.0,19.0,17.9,17.0,94.0,79.7,65.0,24.0,15.0,7.0,1000.6,999.9,998.7,
22.0,27.0,22.9,19.0,19.0,17.9,17.0,94.0,74.8,57.0,17.0,8.7,0.0,1001.6,1001.0,999.7,
23.0,28.0,23.1,19.0,21.0,18.7,17.0,100.0,77.4,51.0,33.0,10.7,0.0,1004.6,1002.7,1001.6,
24.0,29.0,,18.0,20.0,18.8,17.0,100.0,78.1,55.0,17.0,10.0,4.0,1005.6,1004.3,1003.6,
25.0,30.0,25.9,21.0,22.0,20.5,19.0,94.0,73.3,55.0,20.0,10.5,0.0,1003.6,1001.9,999.7,
26.0,30.0,25.4,21.0,23.0,20.6,19.0,100.0,75.8,51.0,22.0,10.6,4.0,1001.6,1000.5,998.7,
27.0,30.0,25.5,21.0,22.0,20.8,19.0,94.0,75.8,58.0,26.0,12.2,0.0,1003.6,1001.4,1000.6,
28.0,30.0,25.0,22.0,22.0,20.9,19.0,100.0,79.6,55.0,30.0,18.4,9.0,1005.6,,1002.6,
29.0,30.0,24.9,21.0,22.0,20.2,18.0,100.0,76.8,55.0,26.0,17.7,7.0,1004.6,,1002.6,
30.0,31.0,25.1,20.0,22.0,19.6,18.0,94.0,,48.0,26.0,18.5,11.0,1003.6,1002.0,1000.6,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1.0,35.0,26.6,19.0,24.0,18.2,9.0,100.0,66.1,20.0,19.0,9.9,2.0,1001.6,,995.7,
2.0,29.0,25.9,23.0,22.0,21.3,19.0,94.0,76.3,58.0,35.0,22.9,9.0,996.7,,994.7,
3.0,26.0,,19.0,22.0,20.2,18.0,100.0,84.2,69.0,30.0,14.0,2.0,997.7,996.7,995.7,
4.0,26.0,,18.0,20.0,17.7,16.0,94.0,75.4,61.0,30.0,12.0,4.0,998.7,998.2,997.7,
5.0,29.0,24.5,20.0,20.0,18.0,15.0,88.0,68.2,42.0,22.0,12.2,4.0,997.7,996.8,995.7,
6.0,24.0,21.8,20.0,21.0,19.9,18.0,100.0,88.7,73.0,22.0,12.8,4.0,999.7,997.1,995.7,
7.0,27.0,,21.0,22.0,21.1,20.0,100.0,85.9,65.0,24.0,12.4,2.0,1004.6,1001.7,999.7,
8.0,27.0,23.6,22.0,22.0,21.0,19.0,94.0,85.8,69.0,31.0,18.7,4.0,1006.6,1005.0,1003.6,
9.0,29.0,,22.0,22.0,20.5,18.0,94.0,,54.0,39.0,25.3,9.0,1006.6,1004.5,1002.6,
10.0,29.0,24.7,21.0,22.0,20.0,14.0,100.0,77.3,40.0,35.0,21.7,9.0,1002.6,1001.3,999.7,
11.0,30.0,25.1,21.0,22.0,21.1,19.0,100.0,,51.0,30.0,16.4,6.0,1000.6,999.6,998.7,
12.0,30.0,25.1,22.0,22.0,21.4,20.0,100.0,81.6,55.0,26.0,13.6,6.0,1001.6,,999.7,
13.0,31.0,25.4,21.0,22.0,20.5,19.0,100.0,75.9,49.0,26.0,15.7,7.0,1001.6,1001.3,1000.6,
14.0,30.0,25.1,21.0,23.0,21.2,20.0,100.0,80.2,55.0,28.0,16.8,7.0,1001.6,1001.4,1000.6,
15.0,31.0,26.0,21.0,23.0,21.0,18.0,100.0,76.8,46.0,31.0,19.7,9.0,1000.6,1000.1,998.7,
16.0,32.0,26.6,22.0,23.0,21.2,18.0,100.0,74.6,43.0,33.0,22.9,11.0,999.7,997.2,994.7,
17.0,32.0,26.9,23.0,25.0,23.6,23.0,100.0,82.7,62.0,26.0,17.3,9.0,994.7,993.5,991.8,
18.0,31.0,27.1,24.0,25.0,23.5,22.0,94.0,81.5,66.0,31.0,20.9,13.0,992.7,992.3,990.8,
19.0,31.0,27.3,25.0,25.0,23.7,22.0,94.0,81.6,58.0,19.0,11.9,4.0,995.7,994.3,992.7,
20.0,32.0,,25.0,24.0,21.1,15.0,94.0,68.9,36.0,22.0,11.0,0.0,997.7,997.0,995.7,
21.0,30.0,26.3,24.0,23.0,21.1,19.0,94.0,73.5,58.0,24.0,13.0,0.0,1000.6,999.3,997.7,
22.0,26.0,24.0,22.0,22.0,18.2,16.0,94.0,70.7,54.0,33.0,18.6,0.0,1002.6,,1000.6,
23.0,28.0,23.2,19.0,19.0,16.8,14.0,94.0,,45.0,31.0,17.7,4.0,1002.6,1001.5,1000.6,
24.0,27.0,,18.0,21.0,17.4,16.0,94.0,72.5,54.0,39.0,20.2,9.0,1001.6,1000.9,1000.6,
25.0,28.0,,21.0,20.0,18.6,17.0,88.0,70.3,51.0,35.0,22.9,13.0,1004.6,1002.5,1000.6,
26.0,30.0,25.4,22.0,22.0,20.1,18.0,94.0,74.2,51.0,31.0,20.2,13.0,1006.6,1005.3,1003.6,
27.0,31.0,25.5,20.0,23.0,21.1,19.0,100.0,79.1,52.0,30.0,15.2,2.0,1007.6,1006.5,1005.6,
28.0,33.0,26.7,22.0,23.0,20.9,17.0,100.0,74.1,38.0,28.0,19.0,11.0,1006.6,1004.8,1003.6,
29.0,34.0,27.5,22.0,23.0,19.1,15.0,100.0,63.7,32.0,28.0,17.4,11.0,1003.6,1001.7,1000.6,
30.0,35.0,28.2,20.0,21.0,16.5,14.0,83.0,50.3,32.0,26.0,14.5,6.0,1000.6,999.0,997.7,
31.0,36.0,29.1,23.0,23.0,19.1,14.0,73.0,55.7,36.0,24.0,14.7,6.0,998.7,997.6,996.7,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1.0,34.0,28.3,24.0,23.0,20.9,17.0,94.0,,36.0,26.0,18.3,11.0,1000.6,,998.7,
2.0,36.0,29.2,21.0,21.0,16.6,13.0,78.0,49.6,26.0,15.0,9.8,4.0,1000.6,999.2,997.7,
3.0,35.0,29.3,23.0,25.0,19.1,12.0,94.0,57.5,26.0,30.0,12.5,2.0,1003.6,1000.1,998.7,
4.0,35.0,28.3,24.0,25.0,23.1,20.0,100.0,75.7,44.0,28.0,15.1,2.0,1003.6,1002.5,1001.6,
5.0,37.0,29.2,22.0,22.0,19.4,11.0,94.0,59.3,29.0,20.0,11.8,4.0,1001.6,999.6,995.7,
6.0,37.0,30.5,23.0,24.0,15.5,10.0,84.0,43.5,24.0,31.0,11.6,2.0,995.7,,987.8,
7.0,30.0,26.4,24.0,22.0,18.9,17.0,78.0,63.4,48.0,37.0,22.0,9.0,1000.6,996.3,991.8,
8.0,30.0,25.2,21.0,19.0,18.1,17.0,88.0,65.5,48.0,28.0,15.0,2.0,1005.6,1003.4,1000.6,
9.0,31.0,24.6,18.0,19.0,16.9,14.0,94.0,65.0,35.0,22.0,13.1,7.0,1005.6,1005.2,1004.6,
10.0,32.0,25.6,18.0,18.0,16.8,15.0,94.0,61.0,40.0,22.0,11.0,6.0,1005.6,1004.0,1002.6,
11.0,31.0,26.0,20.0,22.0,18.7,16.0,89.0,65.5,48.0,24.0,12.7,4.0,1002.6,1002.1,1000.6,
12.0,31.0,25.7,20.0,21.0,19.3,15.0,100.0,70.6,38.0,33.0,17.9,6.0,1006.6,1004.5,1002.6,
13.0,30.0,,21.0,20.0,18.4,16.0,94.0,,48.0,35.0,20.6,11.0,1008.6,1008.0,1006.6,
14.0,29.0,24.6,20.0,17.0,16.2,14.0,78.0,60.6,42.0,33.0,20.8,9.0,1008.6,1007.6,1006.6,
15.0,29.0,24.2,20.0,18.0,16.5,14.0,83.0,,42.0,33.0,18.6,9.0,1006.6,1005.0,1003.6,
16.0,30.0,,19.0,19.0,17.3,15.0,88.0,66.7,40.0,31.0,19.8,11.0,1004.6,,1001.6,
17.0,32.0,25.5,20.0,21.0,20.0,18.0,94.0,72.8,49.0,30.0,19.0,11.0,1001.6,999.7,997.7,
18.0,31.0,25.5,20.0,22.0,20.6,19.0,100.0,76.3,49.0,31.0,17.4,7.0,998.7,997.6,996.7,
19.0,29.0,24.1,21.0,22.0,20.3,19.0,94.0,80.3,55.0,33.0,17.2,4.0,1001.6,999.7,997.7,
20.0,28.0,23.6,19.0,18.0,15.8,14.0,88.0,62.8,45.0,30.0,21.3,11.0,1004.6,1003.3,1001.6,
21.0,28.0,23.1,17.0,18.0,16.1,15.0,88.0,66.3,45.0,33.0,21.3,9.0,1004.6,1003.9,1003.6,
